name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived,PassengerId,Age Group,Fare Quartile,cabin,member_type,is_survived,port,bridge,is_survived2,diff
"Prior, Mr. Harold John Arnold",male,21,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Proctor, Mr. Charles",male,46,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Proudfoot, Mr. Richard Royston",male,22,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Pryce, Mr. Charles William",male,23,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Pugh, Mr. Alfred",male,20,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Pugh, Mr. Arthur Percy",male,31,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Pusey, Mr. William Robert Holland",male,22,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Puzey, Mr. John Edward",male,44,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Randall, Mr. Frank Henry",male,29,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Ranger, Mr. Thomas",male,29,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Ransom, Mr. James Augustus",male,50,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Rattenbury, Mr. William Henry",male,38,victualling crew,B,Channel Islands,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Ratti, Sig. Enrico",male,21,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Ray, Mr. Frederick Dent",male,32,victualling crew,B,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,Boarded elswhere,Crew,#N/A,#N/A
"Read, Mr. Joseph",male,20,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Reed, Mr. Thomas Charles Prowse",male,55,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Reeves, Mr. Frederick Simms",male,34,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Reid, Mr. Robert Thomas",male,30,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Revell, Mr. William James Francis",male,31,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Ricaldone, Sig. Rinaldo Renato",male,22,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rice, Mr. Charles",male,32,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Rice, Mr. John Reginald",male,25,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rice, Mr. Percy",male,19,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Richards, Mr. Joseph James",male,30,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rickman, Mr. George Albert",male,36,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Ricks, Mr. Cyril Gordon",male,22,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Ridout, Mr. Walter George",male,30,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rigozzi, Sig. Abele",male,22,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rimmer, Mr. Gilbert",male,29,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Roberton, Mr. George Edward",male,19,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Roberts, Mr. Frank John",male,37,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Roberts, Mr. Hugh H.",male,40,victualling crew,B,Wales,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Roberts, Mr. Robert George",male,35,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Roberts, Mrs. Mary Kezia",female,41,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Robinson, Mr. James William",male,30,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Robinson, Mrs. Annie",female,41,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Rogers, Mr. Edward James William",male,31,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rogers, Mr. Michael",male,27,victualling crew,S,Ireland,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Ross, Mr. Horace Leopold",male,36,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Rotta, Sig. Angelo Mario",male,23,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rous, Mr. Arthur John",male,26,engineering crew,B,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Rousseau, Mr. Pierre",male,49,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rowe, Mr. Edgar Maurice",male,31,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Rowe, Mr. George Thomas",male,32,deck crew,B,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,Boarded elswhere,Crew,#N/A,#N/A
"Rudd, Mr. Henry",male,24,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rule, Mr. Samuel James",male,58,victualling crew,B,England,Crew,,Crew,Crew,yes,Crew,45-60,,Crew,Crew,1,Boarded elswhere,Crew,#N/A,#N/A
"Russell, Mr. Boysie Richard",male,17,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Rutter, Mr. Sidney Frank",male,27,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Ryan, Mr. Thomas",male,28,victualling crew,S,Channel Islands,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Ryerson, Mr. William Edwy",male,33,victualling crew,S,Canada,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Saccaggi, Sig. Giovanni Giuseppe Emilio",male,24,restaurant staff,S,Italy,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Salussolia, Sig. Govanni",male,25,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Samuel, Mr. Owen Wilmore",male,47,victualling crew,S,Wales,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Sangster, Mr. Charles Edward",male,30,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Sartori, Sig. Lazar",male,24,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Saunders, Mr. D. E.",male,26,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Saunders, Mr. F.",male,22,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Saunders, Mr. W.",male,23,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Saunders, Mr. Walter Ernest",male,23,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Savage, Mr. Charles Joseph",male,23,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Sawyer, Mr. Robert James",male,31,deck crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Scarrott, Mr. Joseph George",male,33,deck crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Scavino, Sig. Candido",male,42,restaurant staff,S,Italy,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Scott, Mr. Archibald",male,41,engineering crew,S,Northern Ireland,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Scott, Mr. Frederick William",male,28,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Scott, Mr. John",male,20,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Scovell, Mr. Robert",male,55,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Sedunary, Mr. Samuel Francis",male,25,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Self, Mr. Albert Charles Edward",male,24,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Self, Mr. Alfred Henry",male,40,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Senior, Mr. Harry",male,31,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Sesia, Sig. Giacomo",male,24,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Seward, Mr. Wilfred Deable",male,25,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Shaw, Mr. Henry",male,42,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Shea, Mr. John Joseph",male,40,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Shea, Mr. Thomas",male,32,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Sheath, Mr. Frederick",male,20,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Shepherd, Mr. Jonathan",male,32,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Shiers, Mr. Alfred Charles",male,25,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Shillabeer, Mr. Charles Frederick",male,19,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Siebert, Mr. Sidney Conrad",male,29,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Simmons, Mr. Andrew George James",male,31,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Simmons, Mr. Frederick Charles",male,24,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Simmons, Mr. William Simon C.",male,37,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Simpson, Dr. John Edward",male,37,deck crew,S,Northern Ireland,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Sivier, Mr. William",male,23,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Skeates, Mr. William",male,23,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Skinner, Mr. Edward",male,41,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Slight, Mr. Harry John",male,33,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Slight, Mr. William Henry James",male,36,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Sloan, Miss. Mary",female,28,victualling crew,S,Northern Ireland,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Sloan, Mr. Peter",male,31,engineering crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Slocombe, Mrs. Maude Louise",female,30,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Small, Mr. William",male,40,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smillie, Mr. John",male,29,victualling crew,B,Scotland,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Smith, Captain. Edward John",male,62,deck crew,S,England,Crew,,Crew,Crew,no,Crew,60+,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smither, Mr. Harry James",male,22,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smith, Miss. Katherine Elizabeth",female,45,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,45-60,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Smith, Mr. Charles Edwin",male,40,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smith, Mr. Charles Henry James",male,38,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smith, Mr. Emest George",male,27,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smith, Mr. F.",male,20,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Smith, Mr. James Muil",male,39,engineering crew,B,Scotland,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Smith, Mr. James William",male,24,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smith, Mr. John Richard Jago",male,35,victualling crew,S,NA,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smith, Mr. Reginald George",male,33,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Smith, Mr. William",male,26,deck crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Snape, Mrs. Lucy Violet",female,22,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Snellgrove, Mr. George",male,41,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Snooks, Mr. W.",male,26,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Snow, Mr. Eustace Philip",male,21,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Sparkman, Mr. Henry William",male,36,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Stagg, Mr. John Henry",male,38,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Stanbrook, Mr. Augustus George",male,31,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Stap, Miss. Sarah Agnes",female,47,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,45-60,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Stebbings, Mr. Sydney Frederick",male,36,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Steel, Mr. Robert Edward",male,30,engineering crew,S,NA,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Stewart, Mr. John",male,28,victualling crew,B,Scotland,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,Boarded elswhere,Crew,#N/A,#N/A
"Stocker, Mr. Henry Dorey",male,20,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Stone, Mr. Edmund",male,33,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Stone, Mr. Edward Thomas",male,29,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Street, Mr. Thomas Albert",male,25,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Stroud, Mr. Edward Alfred Orlando",male,19,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Stroud, Mr. Harry John",male,35,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Strugnell, Mr. John Herbert",male,34,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Stubbings, Mr. Harry Robert",male,31,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Stubbs, Mr. James Henry",male,28,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Sullivan, Mr. S.",male,25,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Swan, Mr. William",male,48,victualling crew,B,Northern Ireland,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Symonds, Mr. John Crane",male,45,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Symons, Mr. George Thomas Macdonald",male,24,deck crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Talbot, Mr. George Frederick Charles",male,20,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Tamlyn, Mr. Frederick",male,24,deck crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. Bernard Cuthbert",male,22,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. Charles William Frederick",male,40,deck crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. George",male,24,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. J.",male,42,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. John Henry",male,49,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,45-60,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. Leonard",male,19,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. William Henry",male,28,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Taylor, Mr. William John",male,32,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Terrell, Mr. Bertram",male,19,deck crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Terrell, Mr. Frank",male,27,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Testoni, Sig. Ercole",male,23,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Teuton, Mr. Thomas Moore",male,35,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Thaler, Mr. Montague Donald",male,17,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Theissinger, Mr. Alfred",male,46,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,45-60,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Thomas, Mr. Albert Charles",male,23,victualling crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Thomas, Mr. Benjamin James",male,30,victualling crew,B,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,Boarded elswhere,Crew,#N/A,#N/A
"Thomas, Mr. Joseph Wakefield",male,24,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Thompson, Mr. Herbert Henry",male,25,victualling crew,B,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,Boarded elswhere,Crew,#N/A,#N/A
"Thompson, Mr. John William",male,35,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Thorley, Mr. William",male,39,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Thorn, Mr. Harry",male,25,victualling crew,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Threlfall, Mr. Thomas",male,44,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,45-60,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Thresher, Mr. George Terrill",male,25,engineering crew,S,England,Crew,,Crew,Crew,yes,Crew,16-30,,Crew,Crew,1,"Southampton, England",Crew,#N/A,#N/A
"Tietz, Sig. Carlo/Karl",male,27,restaurant staff,S,England,Crew,,Crew,Crew,no,Crew,16-30,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Tizard, Mr. Arthur Leopold",male,31,engineering crew,S,England,Crew,,Crew,Crew,no,Crew,31-45,,Crew,Crew,0,"Southampton, England",Crew,#N/A,#N/A
"Toms, Mr. Fred",male,29,victualling crew,B,England,Crew,,Crew,Crew,yes,Crew,31-45,,Crew,Crew,1,Boarded elswhere,Crew,#N/A,#N/A
